0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0.0021947;0.0026844;0.0027941;0.0012442;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0.0036231;0.004889;0.0030061;0.0074993;0.0018293;0.0028069;0.0035354;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
2.2384e-008;0.00020813;0.00080322;0.0031821;0.0019236;0.0039709;0.0029962;0.002921;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0.0013507;0.0012743;0.0010779;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;5.3727e-005;3.7357e-005;0.0040457;0.0035985;0.005278;0.0030544;0.0013566;0    ;0    ;0    ;0    ;0.001106;0.0015717;0.0026262;0.0017177;0.0018926;0.0013213;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;3.6338e-008;0    ;0.00079125;0.0044844;0.0052474;0.00382;0.0016779;0.00050876;0    ;0.0011872;0.0011877;0.0010791;0.0013394;0.0043933;0.00095433;0.0028073;0.0017764;0.0014347;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;1.3909e-005;0.0024974;0.0050077;0.0035805;0.0027108;0.0028352;0.0013044;0.0019097;0.002688;0.0064811;0.0061217;0.0054288;0.0040386;0.0022839;0.0024695;0.0012676;0.0011725;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;9.0953e-005;0.0015014;0.0022541;0.0042975;0.0040953;0.0024077;0.0039104;0.0034277;0.0040487;0.0048648;0.005317;0.0031653;0.0043152;0.0021649;0.002433;0.001426;0.0012498;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;1.3355e-009;0    ;0.00195;0.0049982;0.0055257;0.0032194;0.0014336;0.0014503;0.0033042;0.0054869;0.0038071;0.0049814;0.0046092;0.003399;0.0020679;0.0014617;0.0013268;0.0014646;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;2.8212e-006;0.00030874;0.0021096;0.0020172;0.0022128;0.0052059;0.0052344;0.0054307;0.0059325;0.0025847;0.0035142;0.0053186;0.0033976;0.0022777;0.0017447;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;4.1946e-006;0.00014604;0.0010232;0.0024206;0.0042578;0.0051768;0.0056091;0.0062213;0.0017254;0    ;0.0059038;0.0013282;0.0028641;0.0014849;0.0013533;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.2481e-005;0.00053699;0.0010353;0.0020714;0.0037272;0.0029996;0.0046549;0.006714;0    ;0.0068099;0.0054306;0.0019719;0.001637;0.0013679;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;4.9571e-013;3.2346e-010;3.1784e-009;6.7567e-007;0.00024578;0.00096686;0.00088336;0.0032564;0.0022563;0.0027069;0.0044901;0.0077255;0.0063977;0.0063063;0.0040275;0.0017883;0.0013678;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;4.8046e-006;0.00031808;0.00035336;0.0011029;0.0023985;0.0028925;0.0042017;0    ;0.0053071;0.0073668;0.0041119;0.0014976;0.00027119;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.1328e-012;5.7293e-011;1.2919e-005;0.0001664;0.00059743;0.0014823;0.0038683;0.0066561;0.0084902;0.0075725;0.0082294;0.0050584;0.0024673;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;2.5022e-008;2.4067e-006;5.8602e-005;0.00044748;0.0026433;0.0056533;0.0081574;0.0090597;0.0073661;0.0047137;0.0018805;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.6852e-009;1.3568e-007;3.4429e-005;0.00034812;0.0015848;0.0045411;0.0068936;0.0093008;0.007205;0.0030337;0.0020707;0    ;0.00097434;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.6191e-009;2.1867e-007;2.7426e-006;0.00040159;0.0010992;0.0029343;0.0052372;0.0072425;0.006519;0.002332;0.0017301;0.00048122;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.6887e-010;1.2018e-008;1.1267e-006;9.8178e-005;0.00055216;0.0020837;0.00087362;0.0036574;0.0061138;0.0044747;0.0021897;0.00046175;0.00077052;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;3.3624e-009;4.0714e-007;2.045e-005;0.00028891;0.00070348;0.00066167;0.0019412;0.0051392;0.0014597;0.0024035;0.0028347;0.00037577;0.00056968;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;2.7636e-011;2.6158e-009;3.8753e-008;6.495e-006;0.00015844;0.00081303;0.0010264;0.0020303;0.0011696;0.0023813;0.0045546;0.003316;0.0013828;0.00042389;0    ;0.0007443;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;9.3367e-010;2.0974e-008;1.5191e-006;5.2491e-005;0.00039662;0.0011271;0.0016225;0.0022564;0.0051538;0.0040208;0.0026641;0.002888;0.0014186;0    ;0.00075887;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;6.0198e-010;2.7296e-009;2.0866e-007;6.7559e-006;0.00020309;0.00060316;0.0011261;0.0024094;0.0044229;0.0056494;0.0029451;0.00299;0.0018483;0.0011931;0.00064332;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
