0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0.0031497;0.0010811;0.00090094;0.00083211;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0.00085618;0.00030463;0.00019016;0.00014649;0.00022967;0.0096635;0.0028165;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
5.3239e-013;4.4403e-010;7.3747e-006;1.5893e-005;8.4368e-005;0.00021919;0.00047301;0.00056729;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0.0016214;0.0021565;0.0048776;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
8.7393e-016;6.3169e-013;4.725e-011;7.2814e-009;7.1906e-005;8.6243e-005;3.7732e-005;0.00014256;5.9751e-005;0    ;0    ;0    ;0    ;0.00039478;0.00077082;7.0574e-005;0.00010036;0.00085997;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
1.5358e-016;4.4631e-015;5.0401e-014;5.6962e-011;1.1327e-005;2.5824e-005;1.9774e-005;0.00019609;0.0014359;0.017098;0    ;4.3967e-005;1.1611e-005;1.425e-005;1.95e-005;1.4961e-005;1.1751e-005;6.778e-005;0.00074259;0.0018062;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;1.8382e-015;3.191e-015;9.8773e-012;1.4606e-006;1.4387e-005;0.00031741;0.00047198;0.00045101;0.0042145;0.00050917;4.5896e-006;1.6514e-006;4.1421e-006;3.2083e-006;4.9449e-006;7.1233e-006;2.1624e-005;0.0010395;0.009656;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;2.907e-016;1.357e-010;6.2892e-008;1.3478e-006;6.0272e-006;3.0319e-005;0.0001151;0.00023936;1.4746e-005;1.8479e-006;8.9682e-007;1.4476e-006;2.6782e-006;4.1671e-006;4.2031e-006;4.7517e-005;0.0018453;0.024336;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;2.6693e-014;7.6869e-016;3.0045e-017;1.72e-011;5.8268e-007;1.0809e-005;2.5641e-005;3.4253e-005;3.2245e-005;2.251e-005;1.7184e-005;2.7365e-006;8.6211e-007;2.0865e-006;4.8592e-006;8.4346e-006;0.00010176;0.0017688;0.0052591;0.030713;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;1.1746e-014;2.7023e-016;2.4399e-014;6.8579e-014;7.0949e-008;6.5211e-006;1.183e-005;1.4762e-005;2.8194e-005;6.0789e-005;1.4241e-005;2.5678e-006;1.8321e-006;3.3428e-006;6.9372e-006;3.6516e-005;0.00018719;0.00096586;0.0072541;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;7.4667e-016;4.0191e-015;1.7271e-013;3.4777e-011;7.7191e-007;1.2343e-005;6.0158e-006;1.1741e-005;5.3452e-005;2.4535e-005;2.8593e-006;9.676e-007;2.1786e-006;7.4659e-006;2.3286e-005;0.00014374;0.0041507;0.0092338;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;6.5889e-014;6.1869e-016;2.4926e-015;3.3709e-014;4.1422e-011;3.6802e-006;1.4528e-006;1.9409e-006;1.7909e-005;4.7361e-005;5.7763e-006;1.0636e-006;1.2417e-006;5.1189e-006;3.246e-005;9.8855e-005;0.0050998;0.012637;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;5.0133e-015;4.0309e-016;2.7358e-016;5.3618e-014;8.6967e-009;1.6409e-007;2.4534e-007;3.9413e-006;4.8317e-005;1.059e-005;7.1257e-007;5.9174e-007;2.1868e-006;2.8854e-005;9.2435e-005;0.0065011;0.0063617;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.412e-013;4.8055e-017;3.6414e-012;3.8825e-009;1.462e-008;2.1124e-007;9.9755e-006;1.1268e-005;6.2071e-007;1.9667e-007;6.9115e-007;2.0606e-005;9.2619e-005;0.0047754;0.00062571;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.3859e-015;4.1154e-017;1.9003e-011;3.159e-009;1.6338e-008;2.8525e-006;6.1265e-006;2.8407e-007;1.0579e-007;4.5529e-007;8.6951e-006;5.4479e-005;0.00016922;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;4.7773e-014;2.37e-013;4.2061e-009;1.643e-006;2.4297e-006;3.2979e-007;1.0918e-007;3.7279e-007;4.5621e-006;3.6405e-005;0.00016436;0    ;7.8504e-005;0.00034145;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;2.5418e-016;4.6494e-014;1.4619e-010;1.8278e-007;6.3824e-007;3.6552e-007;7.23e-008;1.317e-007;1.0327e-006;8.9159e-006;3.2631e-005;0    ;0.00024008;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;8.8395e-017;1.9124e-014;2.8159e-012;8.2369e-009;2.611e-007;1.2994e-007;2.445e-008;4.676e-008;1.8318e-007;1.4398e-006;6.2557e-006;0.00018497;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;3.1057e-015;1.4106e-015;1.5511e-010;1.4777e-008;2.833e-007;1.0217e-007;7.5625e-008;1.1349e-007;4.8949e-007;4.987e-006;1.2398e-005;6.0821e-005;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;1.1913e-016;1.5619e-018;1.4902e-014;1.4196e-011;3.1903e-009;2.705e-007;1.9943e-007;1.4211e-007;1.8286e-007;5.942e-007;7.0743e-006;6.9823e-005;0.00016202;2.1988e-005;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    ;0    
